original_name,original_url,POWO_accepted,POWO_name,Names equal?,POWO_rank,POWO_url,POWO_url_full
Mentha x piperita,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125188,TRUE,Mentha × piperita,FALSE,Species,/taxon/urn:lsid:ipni.org:names:450969-1,
Mentha x verticillata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125570,TRUE,Mentha × verticillata,FALSE,Species,/taxon/urn:lsid:ipni.org:names:451306-1,
Mentha x villosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:125574,TRUE,Mentha arvensis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30026217-2,
Mespilus monogyna,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2951392,TRUE,Crataegus monogyna,FALSE,Species,/taxon/urn:lsid:ipni.org:names:723820-1,
Mespilus oxyacantha var. laciniata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2951484,TRUE,Crataegus monogyna,FALSE,Species,/taxon/urn:lsid:ipni.org:names:723820-1,
Micropus erectus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3093754,TRUE,Bombycilaena erecta,FALSE,Species,/taxon/urn:lsid:ipni.org:names:185802-1,
Miscanthus sinensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:424644,TRUE,Miscanthus sinensis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:408768-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:408768-1
Molinia arundinacea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:424756,TRUE,Molinia arundinacea,TRUE,Species,/taxon/urn:lsid:ipni.org:names:408807-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:408807-1
Molinia caerulea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:424761,TRUE,Molinia caerulea,TRUE,Species,/taxon/urn:lsid:ipni.org:names:98382-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:98382-3
Molinia caerulea var. littoralis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:541824,not found,not found,FALSE,not found,not found,
Molinia caerulea var. major,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:541826,TRUE,Molinia caerulea,FALSE,Species,/taxon/urn:lsid:ipni.org:names:98382-3,
Monotropa hypopitys,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2372112,TRUE,Monotropa hypopitys,TRUE,Species,/taxon/urn:lsid:ipni.org:names:163883-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:163883-2
Monotropa hypopitys var. hirsuta,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2890636,FALSE,Monotropa hypopitys var. hirsuta,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:2890636-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2890636-4
Montia fontana subsp. amporitana,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2512191,TRUE,Montia fontana subsp. amporitana,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:136856-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:136856-3
Montia fontana subsp. fontana,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3259763,TRUE,Montia fontana subsp. fontana,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:136940-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:136940-3
Montia fontana subsp. rivularis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3251435,TRUE,Montia fontana subsp. amporitana,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:136856-3,
Myosotis alpestris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2357465,TRUE,Myosotis cameroonensis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:77061492-1,
Myosotis arenaria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2357142,TRUE,Myosotis stricta,FALSE,Species,/taxon/urn:lsid:ipni.org:names:119269-1,
Myosotis palustris subsp. multiflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3251460,TRUE,Myosotis scorpioides subsp. scorpioides,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77222980-1,
Myosotis scorpioides subsp. scorpioides,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3257515,TRUE,Myosotis scorpioides subsp. scorpioides,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77222980-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77222980-1
Myosotis stricta,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2358247,TRUE,Myosotis verna,FALSE,Species,/taxon/urn:lsid:ipni.org:names:119314-1,
Myosotis sylvatica var. alpestris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2876038,TRUE,Myosotis alpestris,FALSE,Species,/taxon/urn:lsid:ipni.org:names:118892-1,
Najas major,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:308283,TRUE,Najas major,TRUE,Species,/taxon/urn:lsid:ipni.org:names:603033-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:603033-1
Narcissus bulbocodium subsp. nivalis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:310921,TRUE,Narcissus bulbocodium var. minor,FALSE,Variety,/taxon/urn:lsid:ipni.org:names:50922166-1,
Narcissus bulbocodium var. minor,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:376556,TRUE,Narcissus bulbocodium var. minor,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:50922166-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:50922166-1
Neotinea maculata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:134144,TRUE,Neotinea,FALSE,Genus,/taxon/urn:lsid:ipni.org:names:30080-1,
Noronhia marojejyensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:527579,TRUE,Noronhia marojejyensis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:60474644-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60474644-2
Nymphaea alba,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2383355,TRUE,Nymphaea alba,TRUE,Species,/taxon/urn:lsid:ipni.org:names:171158-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:171158-2
Odontites vernus subsp. serotinus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3010859,TRUE,Odontites vulgaris,FALSE,Species,/taxon/urn:lsid:ipni.org:names:806466-1,
Odontites vulgaris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2397081,TRUE,Odontites vernus subsp. vernus,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77224738-1,
Odontites vulgaris subsp. vulgaris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3257921,TRUE,Odontites vulgaris subsp. vulgaris,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77223922-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223922-1
Olinia chimanimani,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3228929,TRUE,Olinia chimanimani,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77178775-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77178775-1
Omalotheca sylvatica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3093361,TRUE,Omalotheca sylvatica,TRUE,Species,/taxon/urn:lsid:ipni.org:names:235193-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:235193-1
Ononis arvensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2389531,TRUE,Ononis arvensis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:510213-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:510213-1
Ononis hircina var. spinescens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2997291,FALSE,Ononis hircina var. spinescens,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:77142669-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77142669-1
Orchis latifolia var. incarnata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:342203,TRUE,Dactylorhiza incarnata,FALSE,Species,/taxon/urn:lsid:ipni.org:names:626620-1,
Orchis laxiflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:142759,TRUE,Anacamptis palustris subsp. palustris,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77167633-1,
Orchis maculata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:142809,TRUE,Neotinea maculata,FALSE,Species,/taxon/urn:lsid:ipni.org:names:645274-1,
Orchis morio var. albiflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:521166,TRUE,Anacamptis morio subsp. morio,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77168903-1,
Orchis sambucina var. purpurea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:342561,TRUE,Dactylorhiza sambucina,FALSE,Species,/taxon/urn:lsid:ipni.org:names:626671-1,
Oreomecon alpina subsp. alpina,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3260671,TRUE,Oreomecon alpina subsp. alpina,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77226173-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77226173-1
Origanum vulgare,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:143954,TRUE,Origanum vulgare,TRUE,Species,/taxon/urn:lsid:ipni.org:names:453395-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:453395-1
Origanum vulgare subsp. vulgare,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:143965,TRUE,Origanum vulgare subsp. vulgare,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77171469-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171469-1
Origanum vulgare var. albiflorum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:349018,TRUE,Origanum vulgare subsp. vulgare,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77171469-1,
Ornithogalum baeticum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:283250,TRUE,Ornithogalum baeticum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:539035-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:539035-1
Ornithogalum umbellatum var. joannoni,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:309596,TRUE,Ornithogalum baeticum subsp. baeticum,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:3297842-4,
Osmunda regalis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3144290,TRUE,Osmunda regalis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:305721-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:305721-2
Osmunda regalis var. acuminata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3251694,FALSE,Osmunda regalis var. acuminata,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:3251694-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3251694-4
Oxalis acetosella,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2394737,TRUE,Oxalis acetosella,TRUE,Species,/taxon/urn:lsid:ipni.org:names:30012601-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30012601-2
Oxalis acetosella var. purpurascens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3005134,TRUE,Oxalis acetosella,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30012601-2,
Oxalis corniculata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2394644,TRUE,Oxalis hirta,FALSE,Species,/taxon/urn:lsid:ipni.org:names:375003-1,
Oxalis corniculata var. purpurea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2887838,TRUE,Oxalis corniculata,FALSE,Species,/taxon/urn:lsid:ipni.org:names:177893-2,
Oxalis europaea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2399936,TRUE,Oxalis stricta,FALSE,Species,/taxon/urn:lsid:ipni.org:names:178499-2,
Oxalis stricta,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2394269,TRUE,Oxalis stricta,TRUE,Species,/taxon/urn:lsid:ipni.org:names:178499-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:178499-2
Panicum crus-galli,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:427870,TRUE,Echinochloa crus-galli,FALSE,Species,/taxon/urn:lsid:ipni.org:names:399660-1,
Panicum crus-galli var. longiaristatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:542403,FALSE,Panicum crus-galli var. longiaristatum,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:77286096-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77286096-1
Papaver alpinum subsp. rhaeticum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3031222,TRUE,Oreomecon alpina subsp. alpina,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77226173-1,
Papaver dubium subsp. dubium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3260677,TRUE,Papaver dubium subsp. dubium,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77226783-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77226783-1
Papaver dubium var. lamottei,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929647,TRUE,Papaver dubium subsp. dubium,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77226783-1,
Parapholis filiformis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:431051,TRUE,Parapholis filiformis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:413699-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:413699-1
Pararistolochia enricoi,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3010042,TRUE,Pararistolochia enricoi,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77155736-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77155736-1
Paris quadrifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:283886,TRUE,Paris quadrifolia,TRUE,Species,/taxon/urn:lsid:ipni.org:names:539724-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:539724-1
Pastinaca sativa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2403590,TRUE,Apiaceae,FALSE,Family,/taxon/urn:lsid:ipni.org:names:30000180-2,
Pedicularis palustris subsp. borealis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2900757,TRUE,Pedicularis palustris subsp. borealis,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77252059-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77252059-1
Pedicularis palustris var. borealis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2900758,FALSE,Pedicularis palustris var. borealis,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:2900758-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2900758-4
Pepinia leopoldii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:257549,FALSE,Pepinia leopoldii,TRUE,Species,/taxon/urn:lsid:ipni.org:names:302712-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302712-2
Persicaria lapathifolia,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2572508,TRUE,Persicaria lapathifolia,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77069480-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77069480-1
Persicaria maculosa var. maculosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3260951,TRUE,Persicaria maculosa var. maculosa,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:77227313-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227313-1
Persicaria minor,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2572670,TRUE,Persicaria minor,TRUE,Species,/taxon/urn:lsid:ipni.org:names:157828-3,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:157828-3
Petasites albus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3076649,TRUE,Petasites albus,TRUE,Species,/taxon/urn:lsid:ipni.org:names:237345-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:237345-1
Petasites hybridus subsp. hybridus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3076683,TRUE,Petasites hybridus subsp. hybridus,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180166-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180166-1
Petasites officinalis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2912819,TRUE,Petasites hybridus subsp. hybridus,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77180166-1,
Phalaris arundinacea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433393,TRUE,Phalaris arundinacea,TRUE,Species,/taxon/urn:lsid:ipni.org:names:415571-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415571-1
Phalaris canariensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433438,TRUE,Phalaris canariensis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:415588-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415588-1
Phleum bertolonii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433748,TRUE,Phleum bertolonii,TRUE,Species,/taxon/urn:lsid:ipni.org:names:415786-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415786-1
Phleum boehmeri,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433750,TRUE,Phleum phleoides,FALSE,Species,/taxon/urn:lsid:ipni.org:names:415866-1,
Phleum phleoides,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433840,TRUE,Phleum phleoides,TRUE,Species,/taxon/urn:lsid:ipni.org:names:415866-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415866-1
Phleum pratense,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433846,TRUE,Phleum pratense,TRUE,Species,/taxon/urn:lsid:ipni.org:names:415868-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:415868-1
Phleum pratense var. bracteatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477511,TRUE,Phleum pratense,FALSE,Species,/taxon/urn:lsid:ipni.org:names:415868-1,
Phleum pratense var. nodosum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:542640,TRUE,Phleum pratense,FALSE,Species,/taxon/urn:lsid:ipni.org:names:415868-1,
Phragmites australis subsp. australis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486757,TRUE,Phragmites australis subsp. australis,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77172833-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172833-1
Phragmites australis subsp. isiacus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:486760,TRUE,Phragmites australis subsp. isiacus,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77190076-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190076-1
Phragmites communis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433950,TRUE,Phragmites australis subsp. australis,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77172833-1,
Phragmites communis var. isiacus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:433964,TRUE,Phragmites australis subsp. isiacus,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77190076-1,
Phragmites communis var. subuniflora,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471384,TRUE,Phragmites australis subsp. australis,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77172833-1,
Physocarpus opulifolius,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2952799,FALSE,Physocarpus opulifolius,TRUE,Species,/taxon/urn:lsid:ipni.org:names:727468-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:727468-1
Phyteuma nigrum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:355285,TRUE,Phyteuma nigrum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:144432-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:144432-1
Phyteuma spicatum var. nigrum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:359316,TRUE,Phyteuma nigrum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:144432-1,
Picris echioides,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3074344,TRUE,Helminthotheca echioides,FALSE,Species,/taxon/urn:lsid:ipni.org:names:213702-1,
Picris hieracioides subsp. pyrenaica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3251858,TRUE,Picris hieracioides subsp. umbellata,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77181575-1,
Picris hieracioides subsp. umbellata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3072335,TRUE,Picris hieracioides subsp. umbellata,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77181575-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77181575-1
Pilosella officinarum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2927417,TRUE,Plantago moorei,FALSE,Species,/taxon/urn:lsid:ipni.org:names:283224-2,
Pilosella portae,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3073681,TRUE,Pilosella portae,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77083805-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77083805-1
Pilosella soleiroliana,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3073846,TRUE,Pilosella soleiroliana,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77083799-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77083799-1
